geo_location,country,city,validation_zone,behavior_type,user_category,classification_confidence,unique_users,downloads_per_user,total_downloads,working_hours_ratio,night_activity_ratio,hourly_entropy,years_span,fraction_latest_year,spike_ratio,aspera_ratio,globus_ratio,unique_projects,user_entropy,user_gini_coefficient,is_bot,is_hub,is_organic,is_protected_hub,needs_review,manual_label,reviewer_notes,claude_evaluation,claude_notes
"43.9592,-78.1621",Canada,Cobourg,mc_bot,bot,bot,0.7857998069823141,74,2.5945945945945947,192,0.328125,0.3072916666666667,2.942903626062792,2,0.9427083333333334,16.454545454395866,0.0,0.0,106,5.875051413391638,0.3661317567567566,True,False,False,False,,,,bot,blind_consensus_agreed
"30.695,-92.2697",United States,Ville Platte,mc_bot,bot,bot,0.7687943517759256,89,2.7191011235955056,242,0.2851239669421487,0.384297520661157,2.9918562945147364,1,1.0,0.242,0.0,0.0,119,6.150134900408897,0.3461788466895719,True,False,False,False,,,,bot,blind_consensus_agreed
"-31.7381,-52.7814",Brazil,Cerrito,mc_bot,bot,bot,0.855055030708372,46,9.73913043478261,448,0.3504464285714285,0.3370535714285714,3.1432106270722424,1,1.0,0.448,0.0,0.0,280,5.121579725158003,0.4142080745341614,True,False,False,False,,,,bot,blind_consensus_agreed
"32.371,-88.739",United States,Meridian,mc_bot,bot,bot,0.8245250044239968,107,2.7850467289719627,298,0.2818791946308724,0.3825503355704698,3.092214676965603,1,1.0,0.298,0.0,0.0,148,6.435881167654678,0.3332497020636016,True,False,False,False,,,,bot,blind_consensus_agreed
"42.495,-96.3895",United States,Sioux City,mc_bot,bot,bot,0.7904505211189288,97,2.4742268041237114,240,0.3,0.3541666666666667,3.00704241633851,1,1.0,0.24,0.0,0.0,134,6.336564182313575,0.3217353951890034,True,False,False,False,,,,bot,blind_consensus_agreed
"40.3053,-78.954",United States,Johnstown,mc_bot,bot,bot,0.7872532175519963,104,2.3173076923076925,241,0.2863070539419087,0.3360995850622407,3.079730462122284,1,1.0,0.241,0.0,0.0,135,6.432270770219382,0.3168289179699968,True,False,False,False,,,,bot,blind_consensus_agreed
"-22.1291,-46.6727",Brazil,Santo Antonio do Jardim,mc_bot,bot,bot,0.9488960086140096,93,3.870967741935484,360,0.3,0.35,3.136542629452946,1,1.0,0.36,0.0,0.0,224,6.255285873994429,0.3473715651135005,True,False,False,False,,,,bot,blind_consensus_agreed
"-27.6042,-50.6524",Brazil,Sao Jose do Cerrito,mc_bot,bot,bot,0.9155739511526394,66,6.181818181818182,408,0.3553921568627451,0.3039215686274509,3.140196306146014,1,1.0,0.408,0.0,0.0,252,5.432634025358284,0.4960635769459298,True,False,False,False,,,,bot,blind_consensus_agreed
"35.6893,139.6899",Japan,Tokyo,mc_hub,hub,download_hub,0.5348588945486618,5331,395.1358094166198,2106469,0.2623537303421033,0.3689505993204742,3.1543126592024544,5,0.9337146665818484,56.34517432033673,8.545105577153047e-06,0.0,22887,6.074339436675349,0.9420783696605796,False,True,False,True,,,,hub,blind_consensus_agreed
"55.9139,-4.3311",United Kingdom,Glasgow,mc_hub,hub,download_hub,0.7817784841165125,24,152.41666666666666,3658,0.7326407873154729,0.0013668671405139,2.214388564349935,5,0.1487151448879169,0.6987797045599616,0.0,0.0,63,1.5924317564577244,0.8956396938217603,False,True,False,True,,,,organic,blind_consensus_agreed
"22.7965,91.201",Bangladesh,Kabirhat,mc_hub,hub,download_hub,0.5491351442718505,13,39.76923076923077,517,0.4332688588007737,0.2746615087040619,3.071073626901464,1,1.0,0.517,0.0,0.0,290,2.6178787577642333,0.6427614938253237,False,True,False,False,,,,bot,blind_consensus_agreed
"-27.4669,153.0397",Australia,Brisbane,mc_hub,hub,download_hub,0.6045254584989951,35,143.45714285714286,5021,0.5144393547102171,0.1894045010953993,2.2639158887153945,5,0.0555666201951802,0.2353437368198873,0.0,0.0,77,1.0398624208040586,0.9465843457478592,False,True,False,True,,,,organic,blind_consensus_agreed
"-9.8072,-36.7481",Brazil,Lagoa da Canoa,mc_hub,hub,download_hub,0.5045110738881676,24,21.33333333333333,512,0.33203125,0.3828125,3.1375405808197523,1,1.0,0.512,0.0,0.0,286,4.047147316339224,0.47607421875,False,True,False,False,,,,bot,blind_consensus_agreed
"-26.8917,-52.7612",Brazil,Coronel Freitas,mc_hub,hub,download_hub,0.5001250787424588,22,22.545454545454547,496,0.3830645161290322,0.3387096774193548,3.129189716344195,1,1.0,0.496,0.0,0.0,277,2.9820096861361445,0.7105938416422288,False,True,False,False,,,,bot,blind_consensus_agreed
"54.6926,25.2986",Lithuania,Vilnius,mc_hub,hub,download_hub,0.8577336537804917,1,258.0,258,0.1395348837209302,0.5,2.764022871652844,1,1.0,0.258,0.0,0.0,54,-1.4426951601859516e-10,0.5,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"50.4945,4.0627",Belgium,Gottignies,mc_hub,hub,normal,0.5065118734793432,1,186.0,186,0.9301075268817204,0.0,0.59460019119194,1,0.0,0.0,0.0,0.0,3,-1.4426951601859516e-10,0.5,False,True,False,True,,,,organic,blind_consensus_auto_resolved
"25.4095,89.3142",Bangladesh,Pirganj,mc_hub,hub,download_hub,0.5437733577510818,35,30.942857142857143,1083,0.4035087719298245,0.2686980609418282,3.1386588397250588,1,1.0,1.083,0.0,0.0,517,5.071026032220047,0.1415116739216464,False,True,False,False,,,,bot,blind_consensus_agreed
"-27.9983,-57.5874",Argentina,San Miguel,mc_hub,hub,download_hub,0.5563471871662509,13,46.69230769230769,607,0.2833607907742998,0.3970345963756178,3.143125786838273,1,1.0,0.607,0.0,0.0,363,3.4076331581432,0.3512862755037385,False,True,False,False,,,,bot,blind_consensus_agreed
"-25.2333,-57.8417",Argentina,Clorinda,mc_hub,hub,download_hub,0.5578968016950294,63,78.53968253968254,4948,0.3354890864995958,0.3635812449474535,3.17178536800342,1,1.0,4.948,0.0,0.0,2326,4.845910932381324,0.6303139957141575,False,True,False,False,,,,bot,blind_consensus_agreed
"-21.7967,-48.1766",Brazil,Araraquara,mc_hub,hub,download_hub,0.7579694486974115,6,83.66666666666667,502,0.3625498007968127,0.3386454183266932,3.13246540040039,1,1.0,0.502,0.0,0.0,291,1.3073858826236373,0.6593625498007967,False,True,False,False,,,,bot,blind_consensus_agreed
"45.3128,7.8917",Italy,Caluso,mc_hub,hub,normal,0.5082785729025587,1,265.0,265,1.0,0.0,0.5349082948780541,1,0.0,0.0,0.0,0.0,1,-1.4426951601859516e-10,0.5,False,True,False,True,,,,organic,blind_consensus_agreed
"-31.9388,115.8638",Australia,Perth,mc_hub,hub,normal,0.5445587783441955,30,124.2,3726,0.0338164251207729,0.440150295222759,2.382400340291285,4,0.8564143853998927,17.8934579439152,0.0,0.0,42,1.0260139720844543,0.9334585793522991,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"35.8074,-78.8316",United States,Apex,mc_hub,hub,normal,0.8645051075432315,2,177.5,355,0.8929577464788733,0.0140845070422535,1.3054094811404535,1,1.0,0.355,0.0,0.0,9,0.5244830038320132,0.3816901408450703,False,True,False,True,,,,organic,blind_consensus_auto_resolved
"-0.7482,-90.3154",Ecuador,Puerto Ayora,mc_hub,hub,download_hub,0.5129404424331953,65,74.8923076923077,4868,0.3370994248151191,0.3518898931799507,3.17113154541782,1,1.0,4.868,0.0,0.0,2230,5.805825945188333,0.2761329878010239,False,True,False,False,,,,bot,blind_consensus_agreed
"42.4597,-71.0638",United States,Melrose,mc_hub,hub,download_hub,0.880823595654182,27,166.33333333333334,4491,0.2827877978178579,0.5212647517256735,2.5995855276753863,4,0.2700957470496549,1.1101281269065486,0.0,0.051213538187486,76,1.9178264184465457,0.8850623056813216,False,True,False,True,,,,hub,blind_consensus_agreed
"51.6189,-1.1153",United Kingdom,Warborough,mc_hub,hub,normal,0.5603967217337315,25,27.32,683,0.6500732064421669,0.0658857979502196,2.172665562984826,5,0.1566617862371888,0.7430555555550397,0.0,0.1654465592972181,62,1.7544493346243186,0.8587994143484625,False,True,False,True,,,,organic,blind_consensus_agreed
"37.5841,127.0616",South Korea,Dongdaemun-gu,mc_hub,hub,download_hub,0.5888051284765826,48,130.04166666666666,6242,0.0344440884331944,0.6696571611662928,1.7259921776694187,4,0.1916052547260493,0.7110582639714202,0.0,0.0,66,1.2531716503158543,0.9498758410765782,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"50.1188,8.6843",Germany,Frankfurt am Main,mc_hub,hub,download_hub,0.7817039833472229,1601,215.367270455965,344803,0.4279313115025101,0.2425761956827521,3.0929244618092326,5,0.5094213217402401,4.15363605729723,2.320165427795002e-05,0.0,5125,2.521120282836271,0.9868020248182234,False,True,False,True,,,,hub,blind_consensus_agreed
"-7.8472,-38.1523",Brazil,Santa Cruz da Baixa Verde,mc_hub,hub,download_hub,0.7120717180325544,8,105.75,846,0.3534278959810875,0.3156028368794326,3.148673532628196,1,1.0,0.846,0.0,0.0,484,2.2846920115369524,0.5236406619385343,False,True,False,True,,,,bot,blind_consensus_agreed
"-14.2923,-41.01",Brazil,Caetanos,mc_hub,hub,download_hub,0.5170165301492702,28,21.892857142857142,613,0.3344208809135399,0.33115823817292,3.127573116594645,1,1.0,0.613,0.0,0.0,336,3.879634828960158,0.6059776275926356,False,True,False,False,,,,bot,blind_consensus_agreed
"-10.788,-39.0339",Brazil,Quijingue,mc_hub,hub,download_hub,0.5124740153784275,24,22.83333333333333,548,0.3704379562043796,0.3375912408759124,3.1331398184541994,1,1.0,0.548,0.0,0.0,310,4.229505192633195,0.3743917274939172,False,True,False,False,,,,bot,blind_consensus_agreed
"60.3904,5.3287",Norway,Bergen,mc_hub,hub,download_hub,0.6299806004128947,36,162.52777777777777,5851,0.8844641941548453,0.0030763971970603,1.949517450162868,4,0.0034182191078448,0.0102898302178008,0.0,0.0,60,0.8676106286357614,0.9261522246909362,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"37.3897,-122.0832",United States,Mountain View,mc_hub,hub,download_hub,0.8615936169508399,19,174.78947368421052,3321,0.2978018669075579,0.34838903944595,3.154828637160029,4,0.0228846732911773,0.0702619414483756,0.0,0.0,33,0.408324274100757,0.9294600548344664,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"49.4423,11.0191",Germany,Nuremberg,mc_hub,hub,download_hub,0.8964188039195096,33,172.15151515151516,5681,0.6933638443935927,0.1027988030276359,2.544120202215176,5,0.620137299771167,6.5301204819265,0.0,0.0,566,1.6757706848147054,0.9188629829362096,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"51.9777,5.9037",Netherlands,Arnhem,mc_hub,hub,normal,0.7666495895601146,8,128.0,1024,0.51953125,0.0224609375,1.906493396914516,2,0.009765625,0.009861932938855,0.0,0.0,13,0.1050794796822202,0.8671875,False,True,False,True,,,,organic,blind_consensus_agreed
"40.9552,-74.0294",United States,Oradell,mc_hub,hub,download_hub,0.810756311940208,18,139.11111111111111,2504,0.3202875399361022,0.2503993610223642,3.087135541819051,5,0.7987220447284346,15.873015873003276,0.0,0.0,45,0.7415571816004027,0.9149361022364216,False,True,False,True,,,,hub,blind_consensus_auto_resolved
"51.59,9.9244",Germany,Bovenden,mc_hub,hub,download_hub,0.8895911206860844,7,148.71428571428572,1041,0.9135446685878964,0.0,2.1031574279415617,5,0.5417867435158501,4.729559748423707,0.0,0.0,33,0.5874575709483113,0.806641965143406,False,True,False,True,,,,organic,blind_consensus_agreed
"24.9196,88.7502",Bangladesh,Mahadebpur,mc_hub,hub,download_hub,0.5001409043451372,40,21.875,875,0.4582857142857143,0.2994285714285714,3.097577501115241,1,1.0,0.875,0.0,0.0,468,4.704037311429599,0.5008857142857144,False,True,False,False,,,,bot,blind_consensus_agreed
"15.125,104.3496",Thailand,Si Sa Ket,mc_organic,user,normal,0.7925587874220489,33,1.1515151515151516,38,0.2894736842105263,0.3157894736842105,2.700303836846459,1,1.0,0.038,0.0,0.0,33,4.932138060996858,0.1228070175438595,False,False,True,False,,,,bot,blind_consensus_agreed
"14.626,-89.9861",Guatemala,Jalapa,mc_organic,user,normal,0.6339195483414946,78,4.205128205128205,328,0.198170731707317,0.5060975609756098,3.043249385371534,1,1.0,0.328,0.0,0.0,220,5.694845558386708,0.4813946216385241,False,False,True,False,,,,bot,blind_consensus_agreed
"-6.8979,-35.2604",Brazil,Cuite de Mamanguape,mc_organic,user,normal,0.7261682546772326,65,4.338461538461538,282,0.3936170212765957,0.2588652482269503,3.1021873579048647,1,1.0,0.282,0.0,0.0,178,5.571708701564815,0.4280414620840154,False,False,True,False,,,,bot,blind_consensus_agreed
"38.9301,-78.1887",United States,Front Royal,mc_organic,user,normal,0.7152519553754378,56,2.946428571428572,165,0.2363636363636363,0.4,2.9701828800676857,1,1.0,0.165,0.0,0.0,83,5.450115459328369,0.3834415584415584,False,False,True,False,,,,bot,blind_consensus_agreed
"42.9778,-87.891",United States,Milwaukee,mc_organic,user,normal,0.6691513258866572,75,3.2,240,0.2708333333333333,0.3458333333333333,3.042242863968898,1,1.0,0.24,0.0,0.0,118,5.69145499569009,0.4489999999999998,False,False,True,False,,,,bot,blind_consensus_agreed
"55.9133,-3.0129",United Kingdom,Dalkeith,mc_organic,user,normal,0.68084098737056,65,2.6769230769230767,174,0.3103448275862069,0.4195402298850574,2.934929555785428,4,0.8160919540229885,13.312499999875197,0.0,0.0,84,5.591892555435878,0.4035366931918656,False,False,True,False,,,,bot,blind_consensus_agreed
"32.853,-79.9876",United States,North Charleston,mc_organic,user,normal,0.7640288306598273,71,2.8450704225352115,202,0.3613861386138614,0.3415841584158416,3.0733114502009817,1,1.0,0.202,0.0,0.0,100,5.767405186788958,0.375122019244178,False,False,True,False,,,,bot,blind_consensus_agreed
"6.1838,-75.5976",Colombia,Medellín,mc_organic,user,normal,0.6413789043298164,66,3.0,198,0.2727272727272727,0.3787878787878788,3.0329979802516416,1,1.0,0.198,0.0,0.0,119,5.526209706994118,0.4401591674318947,False,False,True,False,,,,bot,blind_consensus_agreed
"43.1604,-88.1173",United States,Menomonee Falls,mc_organic,user,normal,0.5337854068429837,68,2.294117647058824,156,0.4038461538461538,0.3269230769230769,3.0982520623909857,1,1.0,0.156,0.0,0.0,85,5.815963941869505,0.3310708898944194,False,False,True,False,,,,bot,blind_consensus_agreed
"6.7154,79.9019",Sri Lanka,Panadura,mc_organic,user,normal,0.5942711251603122,50,1.24,62,0.4516129032258064,0.3225806451612903,2.859056037134377,1,1.0,0.062,0.0,0.0,53,5.484528191124419,0.1741935483870966,False,False,True,False,,,,bot,blind_consensus_agreed
"37.3854,27.263",Turkey,Didim,mc_organic,user,normal,0.5323589647257027,86,1.872093023255814,161,0.4596273291925465,0.15527950310559,2.973420165493274,1,1.0,0.161,0.0,0.0,99,6.190401991762848,0.3029755886176513,False,False,True,False,,,,bot,blind_consensus_agreed
"21.3295,83.6186",India,Bargarh,mc_organic,user,normal,0.5539308863897868,61,2.0163934426229506,123,0.3170731707317073,0.2845528455284553,2.9148098553046404,2,0.943089430894309,16.571428571191838,0.0,0.0,67,5.721742168963534,0.2828202052512327,False,False,True,False,,,,bot,blind_consensus_agreed
"35.6869,-5.3201",Morocco,Mdiq,mc_organic,user,normal,0.5875255577817835,48,1.6875,81,0.2098765432098765,0.4074074074074074,2.923185091022732,1,1.0,0.081,0.0,0.0,53,5.39707807509374,0.2605452674897119,False,False,True,False,,,,bot,blind_consensus_agreed
"36.4679,-83.5543",United States,Tazewell,mc_organic,user,normal,0.7291243001314294,40,4.325,173,0.3063583815028902,0.3468208092485549,3.0913234095928086,1,1.0,0.173,0.0,0.0,84,5.026888444201472,0.356791907514451,False,False,True,False,,,,bot,blind_consensus_agreed
"39.2368,-77.2775",United States,Clarksburg,mc_organic,user,normal,0.6657509234273213,70,5.428571428571429,380,0.1921052631578947,0.5842105263157895,2.733148850706075,3,0.8342105263157895,10.063492063460115,0.0,0.0,120,4.735960111525612,0.5993984962406016,False,False,True,False,,,,bot,blind_consensus_agreed
"36.7586,-83.3532",United States,Harlan,mc_organic,user,normal,0.702524002334414,66,3.121212121212121,206,0.3106796116504854,0.2961165048543689,3.009675944370225,1,1.0,0.206,0.0,0.0,103,5.710688179390443,0.3690791409238012,False,False,True,False,,,,bot,blind_consensus_agreed
"20.3269,-99.2745",Mexico,Chilcuautla,mc_organic,user,normal,0.7756353274991726,42,3.5476190476190474,149,0.261744966442953,0.3691275167785235,2.9863838263945697,1,1.0,0.149,0.0,0.0,97,4.889618918365452,0.4507829977628637,False,False,True,False,,,,bot,blind_consensus_agreed
"39.0452,-94.7189",United States,Shawnee,mc_organic,user,normal,0.5776271508992498,57,2.543859649122807,145,0.1724137931034483,0.4344827586206896,2.919076400318996,1,1.0,0.145,0.0,0.0,82,5.4098506436856,0.4060496067755594,False,False,True,False,,,,bot,blind_consensus_agreed
"22.1469,114.5906",Hong Kong,Kai Yi Wan,mc_organic,user,normal,0.6849087204999462,52,16.23076923076923,844,0.3033175355450237,0.4561611374407583,2.601747740461103,4,0.2203791469194312,0.8480243161090358,0.0,0.0,75,4.557654428228847,0.6332482683193585,False,False,True,False,,,,organic,blind_consensus_agreed
"30.0583,-95.6925",United States,Tomball,mc_organic,user,normal,0.6362224708185743,64,2.90625,186,0.3440860215053763,0.3440860215053763,3.000559113942067,1,1.0,0.186,0.0,0.0,94,5.657821368679943,0.3743279569892472,False,False,True,False,,,,bot,blind_consensus_agreed
"-7.7049,110.6019",Indonesia,Klaten,mc_organic,user,normal,0.5441777984907977,73,1.726027397260274,126,0.373015873015873,0.365079365079365,3.0208783712870027,1,1.0,0.126,0.0,0.0,106,5.839677279353783,0.3261578604044357,False,False,True,False,,,,bot,blind_consensus_agreed
"30.5868,-84.6088",United States,Quincy,mc_organic,user,normal,0.6217444305088833,72,3.138888888888889,226,0.3495575221238938,0.331858407079646,3.0442365686877624,1,1.0,0.226,0.0,0.0,114,5.807856491345973,0.3883972468043264,False,False,True,False,,,,bot,blind_consensus_agreed
"38.412,-82.3698",United States,Huntington,mc_organic,user,normal,0.6964804585382935,56,3.2857142857142856,184,0.2554347826086957,0.3967391304347826,2.988861286623453,2,0.9402173913043478,15.727272727129751,0.0,0.0,93,5.326416020936575,0.4332298136645962,False,False,True,False,,,,bot,blind_consensus_agreed
"36.5473,-4.6121",Spain,Fuengirola,mc_organic,user,normal,0.6828541585666033,59,1.5423728813559323,91,0.2857142857142857,0.1868131868131868,2.7778381967513903,1,1.0,0.091,0.0,0.0,59,5.713677578406077,0.2447383125349227,False,False,True,False,,,,bot,blind_consensus_agreed
"36.7984,4.2712",Algeria,Timizart,mc_organic,user,normal,0.5801487915931999,63,1.4444444444444444,91,0.2747252747252747,0.3406593406593406,2.8940706397352502,1,1.0,0.091,0.0,0.0,64,5.892410127616343,0.170940170940171,False,False,True,False,,,,bot,blind_consensus_agreed
"27.6316,-80.4046",United States,Vero Beach,mc_organic,user,normal,0.6653188874542977,66,2.5454545454545454,168,0.2678571428571428,0.3273809523809524,3.022030352852112,1,1.0,0.168,0.0,0.0,84,5.785972858677987,0.3136724386724387,False,False,True,False,,,,bot,blind_consensus_agreed
"33.8092,-84.2327",United States,Clarkston,mc_organic,user,normal,0.6141692142858642,71,2.915492957746479,207,0.3043478260869565,0.3140096618357488,2.996176147895831,1,1.0,0.207,0.0,0.0,108,5.6853373283140325,0.4209022249438661,False,False,True,False,,,,bot,blind_consensus_agreed
"36.0964,-86.8212",United States,Nashville,mc_organic,user,normal,0.7108409977037757,56,3.7142857142857135,208,0.3076923076923077,0.4807692307692308,3.000040703571041,2,0.8317307692307693,4.94285714284302,0.0,0.0,88,5.2624749055198965,0.4387019230769231,False,False,True,False,,,,bot,blind_consensus_agreed
"31.7872,-106.435",United States,El Paso,mc_organic,user,normal,0.6891911103417369,72,3.0416666666666665,219,0.3287671232876712,0.3698630136986301,3.084371061801908,1,1.0,0.219,0.0,0.0,102,5.896977991019165,0.3369482496194824,False,False,True,False,,,,bot,blind_consensus_auto_resolved
"41.2652,-75.8523",United States,Wilkes-Barre,mc_organic,user,normal,0.5147297205608116,64,2.625,168,0.2976190476190476,0.3928571428571428,2.979672146375375,1,1.0,0.168,0.0,0.0,86,5.746247992894706,0.3258928571428572,False,False,True,False,,,,bot,blind_consensus_auto_resolved
"-40.8026,-62.9871",Argentina,Carmen de Patagones,mc_organic,user,normal,0.53573200800038,69,2.231884057971014,154,0.3636363636363636,0.3376623376623376,3.049517009283039,1,1.0,0.154,0.0,0.0,94,5.842863057727765,0.3212874082439299,False,False,True,False,,,,bot,blind_consensus_agreed
"-5.6764,-36.5484",Brazil,Angicos,mc_organic,user,normal,0.6354798708292486,57,4.105263157894737,234,0.3632478632478632,0.2863247863247863,3.0895908240795578,1,1.0,0.234,0.0,0.0,152,5.448971992735146,0.4032088768930872,False,False,True,False,,,,bot,blind_consensus_agreed
"41.2969,-95.9674",United States,Omaha,mc_organic,user,normal,0.6339956020137378,71,2.704225352112676,192,0.1979166666666666,0.3802083333333333,2.9685076689114114,1,1.0,0.192,0.0104166666666666,0.0,95,5.915739804465807,0.303843896713615,False,False,True,False,,,,bot,blind_consensus_agreed
"39.1215,-86.5784",United States,Bloomington,mc_organic,user,normal,0.6187183987441406,69,16.942028985507246,1169,0.4234388366124893,0.1283147989734816,2.6175547250735853,5,0.2035928143712574,1.0225563909770043,0.0,0.0,131,3.3993109179004204,0.8330667856832918,False,False,True,False,,,,organic,blind_consensus_agreed
"29.584,-95.0396",United States,Seabrook,mc_organic,user,normal,0.6654489510056251,64,2.734375,175,0.2914285714285714,0.4057142857142857,3.062252663437308,1,1.0,0.175,0.0,0.0,90,5.516686971783967,0.4174107142857142,False,False,True,False,,,,bot,blind_consensus_agreed
"44.8952,37.3155",Russia,Anapa,mc_organic,user,normal,0.5738281182508318,79,3.645569620253165,288,0.3958333333333333,0.2638888888888889,3.09584646060668,1,1.0,0.288,0.0,0.0,173,5.779284246161394,0.4610583684950773,False,False,True,False,,,,bot,blind_consensus_agreed
"41.6551,-70.2945",United States,Hyannis,mc_organic,user,normal,0.5269863203240522,59,2.610169491525424,154,0.2207792207792207,0.3376623376623376,3.0191138186985573,1,1.0,0.154,0.0,0.0,78,5.521013130665688,0.3642967202289235,False,False,True,False,,,,bot,blind_consensus_agreed
"-33.2564,-58.0283",Uruguay,Mercedes,mc_organic,user,normal,0.5390108117486262,70,1.5857142857142856,111,0.3693693693693693,0.3783783783783784,2.9640473818027973,1,1.0,0.111,0.0,0.0,75,5.992438038414584,0.2240669240669242,False,False,True,False,,,,bot,blind_consensus_agreed
"39.9025,-75.2618",United States,Sharon Hill,mc_organic,user,normal,0.7390625587584737,52,3.2115384615384617,167,0.2455089820359281,0.3712574850299401,2.9730043654623115,2,0.9580838323353292,22.857142856816328,0.0,0.0,79,5.481926497170171,0.2999769691386458,False,False,True,False,,,,bot,blind_consensus_agreed
"-20.6615,-42.639",Brazil,Canaa,mc_organic,user,normal,0.5007964793405406,33,11.818181818181818,390,0.3205128205128205,0.3307692307692307,3.085625221813883,1,1.0,0.39,0.0,0.0,217,4.775146342364991,0.3381507381507382,False,False,True,False,,,,bot,blind_consensus_agreed
"1.5493,110.3429",Malaysia,Kuching,mc_organic,user,normal,0.6122171954880176,70,1.2142857142857142,85,0.3647058823529411,0.2941176470588235,2.8403838860725665,1,1.0,0.085,0.0,0.0,76,5.962332190903469,0.1628571428571428,False,False,True,False,,,,bot,blind_consensus_agreed
"-10.3172,-37.338",Brazil,Feira Nova,mc_organic,user,normal,0.5746391426391912,52,2.8846153846153846,150,0.22,0.3466666666666667,2.9770382323123803,1,1.0,0.15,0.0,0.0,91,5.264257818358928,0.3725641025641026,False,False,True,False,,,,bot,blind_consensus_agreed
"33.7957,-116.9353",United States,San Jacinto,mc_organic,user,normal,0.5923583345509479,64,2.25,144,0.2777777777777778,0.3333333333333333,3.072802292340428,1,1.0,0.144,0.0,0.0,80,5.771152983897801,0.3038194444444444,False,False,True,False,,,,bot,blind_consensus_agreed
"-39.0832,-67.2346",Argentina,Ingeniero Luis A. Huergo,mc_organic,user,normal,0.7945024987372941,48,4.895833333333333,235,0.2851063829787234,0.3829787234042553,3.0396702863631893,1,1.0,0.235,0.0,0.0,144,5.033233761324854,0.4548758865248228,False,False,True,False,,,,bot,blind_consensus_agreed
"34.7036,-86.6125",United States,Huntsville,mc_organic,user,normal,0.6777959810868831,66,2.636363636363636,174,0.2988505747126437,0.3793103448275862,3.0672865851526403,1,1.0,0.174,0.0,0.0,92,5.632938369657997,0.399164054336468,False,False,True,False,,,,bot,blind_consensus_auto_resolved
"45.5212,-73.5524",Canada,Montreal,mc_organic,user,normal,0.7173059468003472,73,3.041095890410959,222,0.2342342342342342,0.4189189189189189,2.934414048219316,5,0.7342342342342343,11.050847457552198,0.0,0.0,88,5.712529614938427,0.4170060471430334,False,False,True,False,,,,bot,blind_consensus_agreed
"47.0699,15.4467",Austria,,mc_organic,user,normal,0.5617667530803414,56,1.2321428571428572,69,0.3333333333333333,0.2753623188405797,3.002740311591759,1,1.0,0.069,0.0,0.0,62,5.61193521466896,0.1752070393374742,False,False,True,False,,,,bot,blind_consensus_auto_resolved
"6.5024,-9.5006",Liberia,,mc_organic,user,normal,0.5487924993317557,63,1.2222222222222223,77,0.2987012987012987,0.4025974025974026,2.871238468681845,1,1.0,0.077,0.0,0.0,66,5.825228085965932,0.1649144506287363,False,False,True,False,,,,bot,blind_consensus_agreed
"35.7037,51.3568",Iran,Zanjan,mc_organic,user,normal,0.5809722757526677,43,1.4883720930232558,64,0.28125,0.21875,2.879667687657681,1,1.0,0.064,0.0,0.0,51,5.0618890560259775,0.2848837209302326,False,False,True,False,,,,bot,blind_consensus_agreed
"30.4026,-87.6882",United States,Foley,mc_organic,user,normal,0.7256780103353344,54,2.5185185185185186,136,0.25,0.375,3.009613674917536,1,1.0,0.136,0.0,0.0,64,5.543694482909846,0.2919389978213507,False,False,True,False,,,,bot,blind_consensus_agreed
"22.7827,57.6043",Oman,Manah,mc_organic,user,normal,0.5459269369511341,66,1.6515151515151516,109,0.3853211009174312,0.1651376146788991,2.8892803884335376,1,1.0,0.109,0.0,0.0,78,5.866673481432848,0.2570197386711148,False,False,True,False,,,,bot,blind_consensus_agreed
"-10.1676,123.6107",Indonesia,Kupang,mc_organic,user,normal,0.5445723287056962,62,1.3709677419354838,85,0.2588235294117647,0.4235294117647059,3.0479345993694964,1,1.0,0.085,0.0,0.0,79,5.6559898375470485,0.244212523719165,False,False,True,False,,,,bot,blind_consensus_agreed
"52.2048,9.5572",Germany,Springe,mc_organic,user,normal,0.6089166858090321,41,1.146341463414634,47,0.3404255319148936,0.3404255319148936,2.8244538527425487,1,1.0,0.047,0.0,0.0,42,5.299269574708107,0.108977685521536,False,False,True,False,,,,bot,blind_consensus_agreed
"18.1667,-77.25",Jamaica,,mc_organic,user,normal,0.6137555342449216,52,5.865384615384615,305,0.2786885245901639,0.4163934426229508,3.1040156156016376,1,1.0,0.305,0.0,0.0,163,4.631050166255793,0.6172131147540985,False,False,True,False,,,,bot,blind_consensus_agreed
"-19.8459,34.8357",Mozambique,Beira,mc_organic,user,normal,0.5865861338586401,53,1.2830188679245282,68,0.3382352941176471,0.25,2.7753073756987687,1,1.0,0.068,0.0,0.0,55,5.576361565056306,0.1892341842397336,False,False,True,False,,,,bot,blind_consensus_agreed
"43.953,-78.9577",Canada,Brooklin,low_confidence,user,independent_user,0.5041719517783364,3,1.6666666666666667,5,0.2,0.8,0.9502705877798424,1,1.0,0.005,0.0,0.0,3,1.3709505824365955,0.2666666666666668,False,False,True,False,,,,organic,blind_consensus_auto_resolved
